"framework","Site","longitude","latitude"
"RMQS_BioDiv_Bretagne","424",-3.74906256880822,48.5502062664448
"RMQS_BioDiv_Bretagne","425",-3.53302375403256,48.5611344803071
"RMQS_BioDiv_Bretagne","426",-3.31689653694794,48.5716685599883
"RMQS_BioDiv_Bretagne","427",-3.10068450709985,48.5818080786968
"RMQS_BioDiv_Bretagne","428",-2.8843896970603,48.5915519769175
"RMQS_BioDiv_Bretagne","430",-2.45156381047875,48.6098529153399
"RMQS_BioDiv_Bretagne","431",-2.2350409361558,48.6184104656144
"RMQS_BioDiv_Bretagne","480",-4.59320185849993,48.3592660584759
"RMQS_BioDiv_Bretagne","481",-4.37813728803268,48.3717384722921
"RMQS_BioDiv_Bretagne","482",-4.16297186693519,48.383817996376
"RMQS_BioDiv_Bretagne","483",-3.94770844577397,48.3955041162366
"RMQS_BioDiv_Bretagne","484",-3.73235062990154,48.4067968230434
"RMQS_BioDiv_Bretagne","485",-3.51690136714758,48.4176962462454
"RMQS_BioDiv_Bretagne","486",-3.30136398987333,48.4282023211439
"RMQS_BioDiv_Bretagne","488",-2.87003876036155,48.4480327459258
"RMQS_BioDiv_Bretagne","489",-2.65425604838017,48.4573563688056
"RMQS_BioDiv_Bretagne","491",-2.22246705995433,48.4748211884617
"RMQS_BioDiv_Bretagne","492",-2.0064671820417,48.4829617335483
"RMQS_BioDiv_Bretagne","493",-1.79040181283316,48.4907081332729
"RMQS_BioDiv_Bretagne","496",-1.14184687327374,48.5115787798999
"RMQS_BioDiv_Bretagne","539",-4.35976306214004,48.228405361709
"RMQS_BioDiv_Bretagne","540",-4.14518141363956,48.2404529382545
"RMQS_BioDiv_Bretagne","541",-3.93050297590916,48.2521082014405
"RMQS_BioDiv_Bretagne","542",-3.71573067874677,48.2633713637429
"RMQS_BioDiv_Bretagne","543",-3.50086752035401,48.2742420989802
"RMQS_BioDiv_Bretagne","544",-3.28591693279974,48.284720246145
"RMQS_BioDiv_Bretagne","545",-3.0708823342147,48.29480547518
"RMQS_BioDiv_Bretagne","546",-2.85576663413108,48.3044976723784
"RMQS_BioDiv_Bretagne","547",-2.64057264176176,48.3137970061682
"RMQS_BioDiv_Bretagne","548",-2.42530378421247,48.3227030812525
"RMQS_BioDiv_Bretagne","550",-1.99455221081448,48.339334864132
"RMQS_BioDiv_Bretagne","552",-1.56354045409137,48.3543932379091
"RMQS_BioDiv_Bretagne","554",-1.13229498220498,48.3678757885331
"RMQS_BioDiv_Bretagne","597",-4.55539061370157,48.0726504598195
"RMQS_BioDiv_Bretagne","598",-4.34148920464489,48.0850568253095
"RMQS_BioDiv_Bretagne","599",-4.12748861556326,48.0970726152878
"RMQS_BioDiv_Bretagne","600",-3.91339165727116,48.1086974079235
"RMQS_BioDiv_Bretagne","601",-3.69920144203624,48.1199309515789
"RMQS_BioDiv_Bretagne","602",-3.48492134725143,48.1307728984295
"RMQS_BioDiv_Bretagne","603",-3.27055426674605,48.1412232981469
"RMQS_BioDiv_Bretagne","604",-3.05610359232688,48.1512818205251
"RMQS_BioDiv_Bretagne","605",-2.84157262078275,48.1609484213974
"RMQS_BioDiv_Bretagne","606",-2.62696424122382,48.1702229955033
"RMQS_BioDiv_Bretagne","607",-2.41228148198668,48.1791054378677
"RMQS_BioDiv_Bretagne","608",-2.19752683042752,48.1875955848358
"RMQS_BioDiv_Bretagne","609",-1.98270331660015,48.1956932535251
"RMQS_BioDiv_Bretagne","610",-1.76781494948214,48.2033985896936
"RMQS_BioDiv_Bretagne","611",-1.55286586566468,48.2107116585573
"RMQS_BioDiv_Bretagne","612",-1.33785837494609,48.2176316166851
"RMQS_BioDiv_Bretagne","656",-4.32331491433934,47.9416938949484
"RMQS_BioDiv_Bretagne","657",-4.10989190408342,47.9536781971446
"RMQS_BioDiv_Bretagne","658",-3.89637332492771,47.9652727004306
"RMQS_BioDiv_Bretagne","659",-3.68276220559453,47.9764767063553
"RMQS_BioDiv_Bretagne","660",-3.46906190118676,47.9872898683085
"RMQS_BioDiv_Bretagne","662",-3.04140574448162,48.0077448364838
"RMQS_BioDiv_Bretagne","663",-2.82745618825556,48.0173856556931
"RMQS_BioDiv_Bretagne","664",-2.61343011176224,48.0266353709451
"RMQS_BioDiv_Bretagne","665",-2.39932999343919,48.0354939941889
"RMQS_BioDiv_Bretagne","666",-2.18515872492095,48.0439616130123
"RMQS_BioDiv_Bretagne","667",-1.97091917407844,48.0520380521137
"RMQS_BioDiv_Bretagne","668",-1.75661513624293,48.059722924978
"RMQS_BioDiv_Bretagne","669",-1.54225017901515,48.0670162278784
"RMQS_BioDiv_Bretagne","670",-1.32782691241742,48.0739177334188
"RMQS_BioDiv_Bretagne","713",-4.30523943552977,47.7983178691193
"RMQS_BioDiv_Bretagne","715",-3.8794472258605,47.8218350177407
"RMQS_BioDiv_Bretagne","716",-3.66641209572266,47.8330094842648
"RMQS_BioDiv_Bretagne","717",-3.45328877836119,47.843794200694
"RMQS_BioDiv_Bretagne","718",-3.24007999877622,47.8541893174893
"RMQS_BioDiv_Bretagne","719",-3.02678831910298,47.8641947283651
"RMQS_BioDiv_Bretagne","721",-2.59996988866179,47.8830347861855
"RMQS_BioDiv_Bretagne","722",-2.38644915301724,47.8918697567569
"RMQS_BioDiv_Bretagne","723",-2.17285798371352,47.9003148308846
"RMQS_BioDiv_Bretagne","724",-1.95919936520945,47.9083699192369
"RMQS_BioDiv_Bretagne","725",-1.74547649724839,47.9160343001828
"RMQS_BioDiv_Bretagne","726",-1.53169238814379,47.9233079900996
"RMQS_BioDiv_Bretagne","727",-1.31785059070794,47.9301910829872
"RMQS_BioDiv_Bretagne","772",-3.43760130238401,47.7002870106157
"RMQS_BioDiv_Bretagne","774",-3.01225094180999,47.7206325067936
"RMQS_BioDiv_Bretagne","777",-2.37363904501947,47.7482335382835
"RMQS_BioDiv_Bretagne","778",-2.16062444302297,47.7566559738226
"RMQS_BioDiv_Bretagne","779",-1.94754347670951,47.7646895119933
"RMQS_BioDiv_Bretagne","780",-1.73439812871808,47.7723335734571
"RMQS_BioDiv_Bretagne","826",-2.99779248669566,47.5770595803246
"RMQS_BioDiv_Bretagne","828",-2.57327118247854,47.5957985333948
"RMQS_BioDiv_Bretagne","829",-2.36089961113793,47.6045860658214
"RMQS_BioDiv_Bretagne","830",-2.14845807384034,47.612985769228
"ANDRA","Alea1",5.26530103520288,48.5129787460213
"ANDRA","Alea10",5.37853689299536,48.5583506279104
"ANDRA","Alea12",5.2849814311846,48.4679714663454
"ANDRA","Alea13",5.36352893588607,48.5620420275461
"ANDRA","Alea15",5.32444364710331,48.4873102822973
"ANDRA","Alea16",5.40820666832184,48.5993077791963
"ANDRA","Alea6",5.2650915242166,48.466433175567
"ANDRA","Alea8",5.32602057567897,48.5125035736255
"ANDRA","I11",5.24601985225558,48.5680716703899
"ANDRA","I13",5.24186270218956,48.5430575125746
"ANDRA","I14",5.24141345629657,48.5296230217297
"ANDRA","J11",5.26244410901375,48.5692856333446
"ANDRA","J13",5.26259934935154,48.5426583694857
"ANDRA","J15",5.26081153955957,48.515390706438
"ANDRA","J16",5.26014631813877,48.5021344772279
"ANDRA","J17",5.25951829995139,48.4886630436315
"ANDRA","J18",5.25839001399438,48.475220110654
"ANDRA","K11",5.2843844606491,48.5689398537112
"ANDRA","K14",5.28148291248675,48.5285645276822
"ANDRA","K15",5.28129954330615,48.5153198568555
"ANDRA","K16",5.28058316813228,48.5014381308933
"ANDRA","K17",5.27956599683821,48.4881511841463
"ANDRA","K18",5.27852403186188,48.4747371187302
"ANDRA","L10",5.30563538980053,48.5819559973959
"ANDRA","L11",5.30428661668986,48.5684904160892
"ANDRA","L18",5.29902327830942,48.4739378891236
"ANDRA","M10",5.32615198866922,48.5815691328367
"ANDRA","M11",5.32472195189514,48.5678165423376
"ANDRA","M16",5.32072185493127,48.5002203682584
"ANDRA","M17",5.31982901610578,48.4867721109327
"ANDRA","M9",5.32653294622471,48.5949429471616
"ANDRA","N10",5.34628919353003,48.5809516487907
"ANDRA","N11",5.34526488996108,48.5674602936267
"ANDRA","N12",5.34483410793952,48.5544626126891
"ANDRA","N13",5.34374706264308,48.5405343258075
"ANDRA","N15",5.34168165138398,48.5137717438311
"ANDRA","N16",5.34103346837459,48.4999445833591
"ANDRA","N17",5.34067434781517,48.4866196182178
"ANDRA","N18",5.33994863224382,48.4732585919662
"ANDRA","N9",5.34670985195925,48.5940797810365
"ANDRA","O10",5.36649741723832,48.5803938441204
"ANDRA","O11",5.36540937717618,48.5669879266786
"ANDRA","O12",5.36477230583536,48.5535042997875
"ANDRA","O13",5.36440058711182,48.5397483917873
"ANDRA","O14",5.36281564106173,48.527007578226
"ANDRA","O15",5.36209306408609,48.5132525398346
"ANDRA","O16",5.36109966457401,48.4996839426144
"ANDRA","O17",5.36060987261351,48.4848441345243
"ANDRA","O18",5.35985996713371,48.4725715374267
"ANDRA","P10",5.38663698128852,48.5796793870668
"ANDRA","P11",5.38592598458516,48.5663631084506
"ANDRA","P15",5.38235105977817,48.5123146494896
"ANDRA","P16",5.382295217126,48.4991131066569
"ANDRA","P17",5.38080241142692,48.4853854636868
"ANDRA","P19BIS",5.38000563277927,48.4584371826031
"ANDRA","P9",5.38734727775364,48.5933602066576
"ANDRA","Q10",5.40696185286408,48.5793023823291
"ANDRA","Q15",5.40270559657029,48.5118558763678
"ANDRA","Q16",5.40208722854085,48.498381598283
"ANDRA","Q17",5.40158508200389,48.4847989959719
"ANDRA","Q18",5.39971456693936,48.4712402042626
"ANDRA","Q19",5.39850490646933,48.4576650073873
"ANDRA","R13bis",5.42693058808011,48.5378166402225
"ANDRA","R14bis",5.42610857582581,48.5231235343103
"ANDRA","R17",5.42141447060657,48.4844485931585
"ANDRA","S12",5.44583385514772,48.5512256624804
"ANDRA","S13",5.44507303149237,48.5377301108776
"ANDRA","S14",5.44499283180486,48.5239103745906
"ANDRA","S15",5.44302268192584,48.5108476304006
"ANDRA","S16",5.44253075120312,48.4971873811058
"ANDRA","S9",5.44845563797555,48.5912042893757
"ANDRA","Sup1",5.25626339714349,48.4997278201518
"ANDRA","Sup11",5.27302327800204,48.5568471476647
"ANDRA","Sup3",5.36165022269147,48.5811438300958
"ANDRA","Sup4",5.3454474185858,48.5120791018943
"ANDRA","Sup6",5.37800044613462,48.4515201951336
"ANDRA","Sup7",5.47998953713066,48.5675596831052
"ANDRA","Sup8",5.38988070408957,48.4865663208733
"ANDRA","T10",5.46791275116059,48.5775495522697
"ANDRA","T11",5.46707952625811,48.5641319851332
"ANDRA","T12",5.4664840868555,48.5506315610439
"ANDRA","T13",5.46543152017155,48.5369419879681
"ANDRA","T9",5.46864958171589,48.590941632182
"ANDRA","U11",5.48713604748161,48.5631729850757
"ANDRA","U12",5.48592371188641,48.5503146329662
"ANDRA","U13",5.48570224753421,48.5367684377105
"ANDRA","U9",5.48827927339499,48.5905543262185
"ANDRA","V11",5.50770579030913,48.5629533829773
"ANDRA","V9",5.50960407186246,48.5899801704321
"TIGA_rural","TIDM_RURAL_FO_116",4.71870433254821,47.4656751628562
"TIGA_rural","TIDM_RURAL_FO_117",4.82623975183778,47.1710574831011
"TIGA_rural","TIDM_RURAL_FO_118",4.70159433274831,47.1979025001545
"TIGA_rural","TIDM_RURAL_FO_119",4.84212000023756,47.2994119960212
"TIGA_rural","TIDM_RURAL_FO_120",4.84558235292887,47.3872253178048
"TIGA_rural","TIDM_RURAL_FO_121",4.97250866619659,47.3937323297703
"TIGA_rural","TIDM_RURAL_FO_122",5.04309916701302,47.505959003604
"TIGA_rural","TIDM_RURAL_FO_123",4.69153416680116,47.4145655032133
"TIGA_rural","TIDM_RURAL_FO_124",5.10715380957259,47.5879187099173
"TIGA_rural","TIDM_RURAL_FO_125",4.99898066648766,47.4757018378359
"TIGA_rural","TIDM_RURAL_FO_126",4.85722883293927,47.4621920018377
"TIGA_rural","TIDM_RURAL_FO_127",4.81322150041927,47.2548069989591
"TIGA_rural","TIDM_RURAL_FO_128",4.86149040312305,47.550877901829
"TIGA_rural","TIDM_RURAL_FO_129",5.25195633381422,47.5038991677759
"TIGA_rural","TIDM_RURAL_FO_130",5.47431260854483,47.5728417404338
"TIGA_rural","TIDM_RURAL_FO_131",5.21794649990952,47.5954218349009
"TIGA_rural","TIDM_RURAL_FO_132",5.14441966609063,47.4852934983331
"TIGA_rural","TIDM_RURAL_FO_133",5.34128516738817,47.5541903377246
"TIGA_rural","TIDM_RURAL_FO_134",5.2189260005384,47.4698361690631
"TIGA_rural","TIDM_RURAL_FO_135",5.14955900032885,47.441190503721
"TIGA_rural","TIDM_RURAL_FO_136",5.0753654995463,47.4264459970045
"TIGA_rural","TIDM_RURAL_FO_137",5.37489649369333,47.5646554559628
"TIGA_rural","TIDM_RURAL_FO_138",4.91531388844525,47.2719715549739
"TIGA_rural","TIDM_RURAL_FO_139",5.26116491230036,47.4937861207272
"TIGA_rural","TIDM_RURAL_FO_140",5.42708916718403,47.2855615000196
"TIGA_rural","TIDM_RURAL_FO_141",5.10596015675859,47.1442426784815
"TIGA_rural","TIDM_RURAL_FO_142",5.48012466693879,47.3606690013423
"TIGA_rural","TIDM_RURAL_FO_143",5.36349683296032,47.3957668363477
"TIGA_rural","TIDM_RURAL_FO_144",5.02412500021595,47.1973016652248
"TIGA_rural","TIDM_RURAL_FO_145",5.0120856672295,47.1322229985027
"TIGA_rural","TIDM_RURAL_FO_146",5.31175866631104,47.2916828336019
"TIGA_rural","TIDM_RURAL_FO_147",5.21686738964643,47.3785035869085
"TIGA_rural","TIDM_RURAL_FO_148",5.30791016629726,47.1360598320713
"TIGA_rural","TIDM_RURAL_FO_149",4.96025833283447,47.4777138342601
"TIGA_rural","TIDM_RURAL_FO_150",5.32239994098879,47.4663929499516
"TIGA_rural","TIDM_RURAL_FO_151",4.94361133269274,47.5740873293352
"TIGA_rural","TIDM_RURAL_FO_152",4.74889916612029,47.3463121668363
"TIGA_rural","TIDM_RURAL_FO_153",5.17007150436755,47.6505799233371
"TIGA_rural","TIDM_RURAL_FO_154",4.99670383380661,47.6212641674178
"TIGA_rural","TIDM_RURAL_FO_155",5.01374766649538,47.4579886683176
"TIGA_rural","TIDM_RURAL_FO_461",4.60249716648321,47.2806738315153
"TIGA_rural","TIDM_RURAL_FO_462",4.5983490000311,47.2896984966688
"TIGA_rural","TIDM_RURAL_FO_463",4.59720733359462,47.2801771637791
"TIGA_rural","TIDM_RURAL_FO_464",4.60266949945651,47.2774954977826
"TIGA_rural","TIDM_RURAL_FO_465",4.59637050032218,47.2845655022307
"TIGA_rural","TIDM_RURAL_FO_466",5.05101416686483,47.4030803344208
"TIGA_rural","TIDM_RURAL_FO_467",5.15162899943936,47.1121988344159
"TIGA_rural","TIDM_RURAL_FO_468",4.89718733314174,47.1911214996193
"TIGA_rural","TIDM_RURAL_FO_469",4.79402950049601,47.2074346646461
"TIGA_rural","TIDM_RURAL_FO_470",4.8835043337731,47.346208336651
"TIGA_rural","TIDM_RURAL_FO_471",5.33501149958019,47.2167949979449
"TIGA_rural","TIDM_RURAL_FO_472",5.2198414997438,47.1869568347498
"TIGA_rural","TIDM_RURAL_FO_473",5.46216316713131,47.2246161629286
"TIGA_rural","TIDM_RURAL_FO_474",5.35986866716446,47.5531121660965
"TIGA_rural","TIDM_RURAL_FO_475",5.3132904996659,47.5568608349642
"TIGA_rural","TIDM_RURAL_FO_476",5.06384749946542,47.5340008363264
"TIGA_rural","TIDM_RURAL_FO_477",5.24469999961624,47.4062543300283
"TIGA_rural","TIDM_RURAL_FO_478",5.32187216663587,47.5394221624668
"TIGA_rural","TIDM_RURAL_FO_479",5.26204616672498,47.5420578326141
"TIGA_rural","TIDM_RURAL_FO_480",5.26449999954578,47.5418416645177
"TIGA_rural","TIDM_RURAL_FO_481",5.44831866710655,47.5251596665685
"TIGA_rural","TIDM_RURAL_FO_482",5.45640214943358,47.5914701701173
"TIGA_rural","TIDM_RURAL_FO_483",5.47168416620878,47.5934908309144
"TIGA_rural","TIDM_RURAL_FO_484",5.4644354993549,47.5899056648056
"TIGA_rural","TIDM_RURAL_FO_485",5.32425816705049,47.5605556649921
"TIGA_rural","TIDM_RURAL_FO_486",5.22467633358239,47.6099356706324
"TIGA_rural","TIDM_RURAL_FO_487",4.88017050028464,47.4456876654068
"TIGA_rural","TIDM_RURAL_FO_488",4.80599050033342,47.4142083344498
"TIGA_rural","TIDM_RURAL_FO_489",4.86392650011967,47.1956146693778
"TIGA_rural","TIDM_RURAL_FO_490",4.87202966728866,47.2866189998689
"TIGA_rural","TIDM_RURAL_FO_491",5.31478266586308,47.6020509957209
"TIGA_rural","TIDM_RURAL_FO_492",5.01570583311321,47.439569334355
"TIGA_rural","TIDM_RURAL_FO_493",4.76554166637246,47.4929494979656
"TIGA_rural","TIDM_RURAL_FO_494",5.15894699992749,47.6166673377425
"TIGA_rural","TIDM_RURAL_FO_495",5.05637716747448,47.6234730038752
"TIGA_rural","TIDM_RURAL_GC_266",4.89048033387161,47.2337618371143
"TIGA_rural","TIDM_RURAL_GC_267",5.07078549948544,47.4623719968399
"TIGA_rural","TIDM_RURAL_GC_268",5.31422750031594,47.1247975017666
"TIGA_rural","TIDM_RURAL_GC_269",5.45789416747998,47.2472916708773
"TIGA_rural","TIDM_RURAL_GC_270",5.09117533293513,47.6511568317574
"TIGA_rural","TIDM_RURAL_GC_271",5.31661549946406,47.1825708339517
"TIGA_rural","TIDM_RURAL_GC_272",4.74327852404031,47.4868310732889
"TIGA_rural","TIDM_RURAL_GC_273",4.7776716664605,47.5177901697188
"TIGA_rural","TIDM_RURAL_GC_274",5.04043033289574,47.2018063299497
"TIGA_rural","TIDM_RURAL_GC_275",4.98116633296018,47.1471538309344
"TIGA_rural","TIDM_RURAL_GC_276",5.42538824855882,47.5430932233211
"TIGA_rural","TIDM_RURAL_GC_277",5.43636549019842,47.5909016900328
"TIGA_rural","TIDM_RURAL_GC_278",5.1898783329806,47.5213763342978
"TIGA_rural","TIDM_RURAL_GC_279",5.14830583314279,47.5264076697761
"TIGA_rural","TIDM_RURAL_GC_280",5.44769433322216,47.2490741674844
"TIGA_rural","TIDM_RURAL_GC_281",5.35395383332107,47.3224825024691
"TIGA_rural","TIDM_RURAL_GC_282",5.21324310895183,47.592089270993
